title,release_year,rating,popularity,genres,poster_url
The Twelve Tasks of Asterix,1976,7.3,3.4151,"['Family', 'Animation', 'Comedy', 'Adventure']",https://image.tmdb.org/t/p/w500/7cZQZOYZFJcLjZnxWjO5PcUtmDZ.jpg
The Bad News Bears,1976,6.939,3.2284,"['Family', 'Comedy']",https://image.tmdb.org/t/p/w500/kJNXMni0ObOXLth6v9xpUhWbtrp.jpg
The Last Supper,1976,7.8,2.7043,['Drama'],https://image.tmdb.org/t/p/w500/cp04YPdp9vtibFs988wpJg1g3GW.jpg
Logan's Run,1976,6.584,2.5872,"['Action', 'Science Fiction']",https://image.tmdb.org/t/p/w500/v3ILN8ROPcrNRJ8S7GH24JyihH8.jpg
Voyage to the Edge of the World,1976,6.9,3.0137,['Documentary'],https://image.tmdb.org/t/p/w500/8cpEmW4yd4SxxQSnlDo7nrQosoG.jpg
Fellini's Casanova,1976,6.974,3.1679,['Drama'],https://image.tmdb.org/t/p/w500/ygTsnjWEUY8fbXzFWIh07eEHf3w.jpg
The Little Girl Who Lives Down the Lane,1976,7.012,4.9908,"['Drama', 'Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/qlH7atDoN2iOmq6pNsoFIlebhgA.jpg
"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",1976,7.417,2.9254,['Drama'],https://image.tmdb.org/t/p/w500/yeL8c24oBUQSdms8f7GmRvx3DIZ.jpg
The Enforcer,1976,6.719,2.8902,"['Crime', 'Action']",https://image.tmdb.org/t/p/w500/l0W85fpnsfnpLSSF3D6bKKlH1dD.jpg
The Missouri Breaks,1976,6.5,3.2474,"['Western', 'Drama']",https://image.tmdb.org/t/p/w500/3fbAVOm9w66jt1TMbeTO8wLyqxO.jpg
Obsession,1976,6.614,3.0593,"['Thriller', 'Mystery', 'Drama']",https://image.tmdb.org/t/p/w500/a0bOKTldOJVJivmPNGBHfMYJU9x.jpg
To the Devil a Daughter,1976,5.595,2.6729,['Horror'],https://image.tmdb.org/t/p/w500/4rJQHeuhOxGqqT00uQ0tu0W6v51.jpg
Assault on Precinct 13,1976,7.282,2.6706,"['Thriller', 'Action', 'Crime']",https://image.tmdb.org/t/p/w500/RtGDEmXbSxE8NThCCY1SXFXLLw.jpg
Eaten Alive,1976,5.421,2.6037,"['Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/oBUx00YM5AUgWU6fHkRLVrc8DY8.jpg
The Town That Dreaded Sundown,1976,5.787,2.534,"['Horror', 'Mystery', 'Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/sI6kUePh4S3T1rDozPR0Etg7E8X.jpg
Shout at the Devil,1976,5.9,2.8238,"['Adventure', 'War']",https://image.tmdb.org/t/p/w500/1b3E45shfLbipuRc2lXrqSkkrn7.jpg
The Innocent,1976,6.8,2.2447,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/90WVQLoRRW0n4GObgtlYcr9xRp0.jpg
The Last Tycoon,1976,6.4,2.8219,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/sETEj1ieRCH4suyaW7D3q4XfFWJ.jpg
Born Innocent,1976,6.275,2.7345,"['Drama', 'TV Movie']",https://image.tmdb.org/t/p/w500/xcgd6vAjfTGRwDUqsEJEYdHUWgB.jpg
Bloodsucking Freaks,1976,4.9,2.3176,"['Horror', 'Comedy']",https://image.tmdb.org/t/p/w500/sRFWfces1Aa2yPRzDt4NVuYrysQ.jpg
King Kong,1976,6.244,2.5052,"['Adventure', 'Fantasy']",https://image.tmdb.org/t/p/w500/paYKhEwUaxKA05vmOfU7FlleTln.jpg
The Man Who Fell to Earth,1976,6.472,3.1488,"['Science Fiction', 'Drama']",https://image.tmdb.org/t/p/w500/gwmPVphE5DMFFGXGMhfEFyxOOYj.jpg
The Food of the Gods,1976,5.0,2.3782,"['Horror', 'Science Fiction']",https://image.tmdb.org/t/p/w500/1aalvl6E6Ruz9S4B9UOPONytqyR.jpg
The Desert of the Tartars,1976,6.8,2.0378,"['History', 'Drama']",https://image.tmdb.org/t/p/w500/nwNtJlzMo6TZ3FPIEyVWD0vvHb0.jpg
"Grendizer, Getter Robo G, Great Mazinger: Decisive Battle! The Great Sea Monster",1976,6.0,2.6418,"['Action', 'Adventure', 'Animation']",https://image.tmdb.org/t/p/w500/6qwC670hZ25y9qE374mDXcvivxR.jpg
The Seven-Per-Cent Solution,1976,6.2,2.5594,"['Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/95IzjZIzXVDpojBuMWaeAmJzIDs.jpg
Who Can Kill a Child?,1976,7.018,2.2445,"['Drama', 'Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/uLHgyZv6IRtMFFuglDFQIW31tos.jpg
Raid on Entebbe,1976,6.0,3.1917,"['Drama', 'Thriller', 'TV Movie', 'History']",https://image.tmdb.org/t/p/w500/sqMHgs1IyT3B8PuyOYAmPXVLzh4.jpg
The Big Bus,1976,5.233,2.9301,"['Action', 'Comedy']",https://image.tmdb.org/t/p/w500/rcwW5YBEGvWPx8NBN5PxdvoYc0F.jpg
Intimate Games,1976,6.333,2.4348,['Comedy'],https://image.tmdb.org/t/p/w500/t7VpDB3gFrv9Rey6Z3KlgGt8oJ.jpg
The Pink Panther Strikes Again,1976,6.855,2.1821,"['Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/GGCch9LNAKwp4ZADAcNz1hd1dn.jpg
The Front,1976,6.982,2.8598,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/3h39YWLBuFd4SGi2eqNazEQlPv7.jpg
Family Plot,1976,6.7,2.9352,"['Comedy', 'Crime', 'Thriller', 'Mystery']",https://image.tmdb.org/t/p/w500/mOg42HWC5ew8D0uCjHUna2ISpeD.jpg
"I Love You, I Don't",1976,5.912,1.9237,['Drama'],https://image.tmdb.org/t/p/w500/45WJFrBw9fa5mN4YOWlnbylIu5.jpg
The Tenant,1976,7.627,2.0033,"['Thriller', 'Horror', 'Mystery', 'Drama']",https://image.tmdb.org/t/p/w500/ochT2dykUUsk7RGrJjnJItLvreO.jpg
Shaolin Temple,1976,6.2,2.3368,"['Action', 'Adventure']",https://image.tmdb.org/t/p/w500/f6IALg4S0qujZha9xbFBLnELksZ.jpg
Confessions of a Driving Instructor,1976,4.714,2.4099,['Comedy'],https://image.tmdb.org/t/p/w500/vMTf2j4cvAOMZU9rgpipqnGoe9O.jpg
Sebastiane,1976,6.693,2.0247,['Drama'],https://image.tmdb.org/t/p/w500/uBnB2LRhWbTyQQ3g5VMeIhVO4of.jpg
Johan,1976,6.2,1.897,['Drama'],https://image.tmdb.org/t/p/w500/lywSpmYtjZPZoI8CokGowK7aQMv.jpg
喜劇 大誘拐,1976,0.0,2.1284,[],https://image.tmdb.org/t/p/w500/h9Tyln1oQbswSYMEFwKLvFjyeLc.jpg
The Killing of a Chinese Bookie,1976,7.101,2.6425,"['Thriller', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/clQgmbmBOxvA2NepvijoL7YUCvr.jpg
Jack the Ripper,1976,5.878,1.9961,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/wKvsRLLNbNLqx0sfqwFfQjn2LVo.jpg
Lifeguard,1976,6.0,2.3581,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/u8vhmXoJhUfc7iVXO3VEskXDKgK.jpg
Stay Hungry,1976,5.7,2.3085,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/6WNMcRYtk74QNL53ZxVIDjpBbzF.jpg
The Toilets Were Closed from the Inside,1976,5.3,1.7761,"['Crime', 'Comedy']",https://image.tmdb.org/t/p/w500/mTkOflwW5UOuTk5ZUdDBPnkDxLl.jpg
Mr. Klein,1976,7.241,1.9165,"['Mystery', 'Drama', 'History', 'Thriller']",https://image.tmdb.org/t/p/w500/6FRa43WgyhIXzMYLO3yxDb0OY6O.jpg
Raggedy Ann & Andy: A Musical Adventure,1976,6.8,2.1645,"['Animation', 'Adventure', 'Music', 'Family', 'Fantasy', 'Comedy']",https://image.tmdb.org/t/p/w500/jdfIZdSKV1myFdgN4LVVbYDGJHC.jpg
Cannonball,1976,5.5,2.3405,"['Action', 'Comedy']",https://image.tmdb.org/t/p/w500/u85Yi7wJRKS7lgLjQdpQqOxJNO7.jpg
Aces High,1976,5.9,2.6029,"['Action', 'Drama', 'War']",https://image.tmdb.org/t/p/w500/7jTvqsZbvWyVSMVbCG9pOLK27gi.jpg
Police Python 357,1976,6.7,1.9081,"['Crime', 'Thriller', 'Drama']",https://image.tmdb.org/t/p/w500/67ddTJ1msWwQtpRtksn0im0ysNW.jpg
Trust,1976,3.5,1.7517,"['Drama', 'History']",https://image.tmdb.org/t/p/w500/bJb9rZ2UzyasGg9oanwlIa0vm7d.jpg
The Return of a Man Called Horse,1976,5.6,2.15,"['Western', 'Adventure']",https://image.tmdb.org/t/p/w500/qOoLZCDwt3tOyFNv4MRAVvrSFiM.jpg
"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",1976,5.4,2.4678,"['Western', 'Comedy']",https://image.tmdb.org/t/p/w500/zyQZAJogUOECWM46v4N6wGDHd20.jpg
The Eagle Has Landed,1976,6.6,1.6275,"['Adventure', 'Drama', 'Action', 'Thriller', 'War']",https://image.tmdb.org/t/p/w500/dxLuj7VIv0ZRdvaIB6eY5fApONF.jpg
Striptease,1976,4.0,1.6127,['Drama'],https://image.tmdb.org/t/p/w500/hDXdNxOciurTWz3gzp0rvFL4Roa.jpg
Marathon Man,1976,7.176,2.1393,"['Thriller', 'Crime', 'Drama', 'Action']",https://image.tmdb.org/t/p/w500/uPNgubSiri2yvBQRPtP77ViYjN.jpg
La ley del monte,1976,7.73,1.9293,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/j3xpGiZ8CvkHmTgTme1pfgrw7fM.jpg
Face to Face,1976,7.259,2.1134,['Drama'],https://image.tmdb.org/t/p/w500/ulh7ILYfvSZExCXENEhySvuZLLl.jpg
A Butterfly in the Night,1976,4.2,1.6245,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/paI3T2s5pQa0qwkQqOvgzSPbjsd.jpg
Femmes Fatales,1976,6.165,1.7285,['Comedy'],https://image.tmdb.org/t/p/w500/bOnd2yApKBVyjxchUjN1hG5E0kV.jpg
Confessions of a Frustrated Housewife,1976,6.478,1.6534,['Drama'],https://image.tmdb.org/t/p/w500/g7YUdF1Iv0f4ddnfq3Dkqs9woTq.jpg
Bugsy Malone,1976,6.579,2.1939,"['Drama', 'Action', 'Comedy', 'Music', 'Family']",https://image.tmdb.org/t/p/w500/j9BPl3jkNCFgsYe5poKrirUqrf8.jpg
The Bricklayers,1976,6.4,1.7166,"['Drama', 'Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/vxmn7Z6izXbKbs7m5C9CpJqzsip.jpg
Born for Hell,1976,5.7,1.937,"['Drama', 'Thriller', 'Horror']",https://image.tmdb.org/t/p/w500/ruAKobycpKaB8MOiAgySaX2bVvx.jpg
Man on the Roof,1976,7.2,1.758,"['Thriller', 'Action', 'Crime']",https://image.tmdb.org/t/p/w500/mrYPMYmmlgBXaKJcHKa5kHBVjNH.jpg
Bound for Glory,1976,6.882,2.7267,"['Music', 'Drama']",https://image.tmdb.org/t/p/w500/w8lDvxszlhjvtvwRCx7Kuyos9aT.jpg
Dona Flor and Her Two Husbands,1976,6.8,1.8134,"['Comedy', 'Drama', 'Fantasy', 'Romance']",https://image.tmdb.org/t/p/w500/jTkw5nnrYT0KpAAEm0wNdgQ7Bu3.jpg
From Noon Till Three,1976,6.0,2.4842,"['Comedy', 'Western']",https://image.tmdb.org/t/p/w500/9n0F4swweH369HTI0etLc6fAuyi.jpg
Victory at Entebbe,1976,5.1,2.4865,"['Action', 'Drama', 'History', 'TV Movie']",https://image.tmdb.org/t/p/w500/bBa8AZkQTjhf9gLk8yzoEbQg9eI.jpg
Midnight Party,1976,5.2,1.7418,"['Drama', 'Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/puKdpBuqVJx3bHBX2DFr4hITZdu.jpg
The Big Racket,1976,7.0,1.7773,"['Crime', 'Action']",https://image.tmdb.org/t/p/w500/jHu6pYgsZet46bCGYfIreLx1FCj.jpg
The Wing or the Thigh?,1976,7.219,2.5529,['Comedy'],https://image.tmdb.org/t/p/w500/ywkIu5l3iAgPZvLFEVBDYxLouH8.jpg
Snuff,1976,3.137,1.5999,['Horror'],https://image.tmdb.org/t/p/w500/1PWyhjQLPmXe4WyAyKoDd39F2O8.jpg
Fantasm,1976,4.8,1.8948,['Comedy'],https://image.tmdb.org/t/p/w500/wvGT2cOSYUpyetcER3ggQoMxcFc.jpg
The Tenants,1976,1.0,1.6535,['Drama'],https://image.tmdb.org/t/p/w500/ibs40AluKVoCqnVYvommPNQn3E6.jpg
Keoma,1976,6.9,1.7808,"['Western', 'Action']",https://image.tmdb.org/t/p/w500/9Dq0J0mNkUM7SatXzZr7QRciZa5.jpg
Nickelodeon,1976,6.1,2.331,['Comedy'],https://image.tmdb.org/t/p/w500/qmz37NJAvXasgluorLEvXWIT4rS.jpg
Mikey and Nicky,1976,6.871,1.6612,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/fnHC1OJ1EbdOX97nmXVYrXFgiQT.jpg
The Angel of Vengeance: The Female Hamlet,1976,6.6,1.6938,"['Drama', 'Fantasy', 'Music']",https://image.tmdb.org/t/p/w500/xao8rw00vcekfM7rQwga4Ql6wB7.jpg
Heart of Glass,1976,6.5,1.5096,['Drama'],https://image.tmdb.org/t/p/w500/yaYs87zLoXTK1pPKSMfJQRnwxgL.jpg
Almos' a Man,1976,0.0,1.7717,"['Drama', 'TV Movie']",https://image.tmdb.org/t/p/w500/sQqNaR3DcuJAN8DRGKMTDfhXPM2.jpg
Deported Women of the SS Special Section,1976,4.8,1.6631,"['Drama', 'Thriller', 'War', 'Horror']",https://image.tmdb.org/t/p/w500/umCGAugyGPpGo2i1qBiDe8apZ7t.jpg
The Foster Brothers,1976,8.1,1.7182,"['Comedy', 'Family']",https://image.tmdb.org/t/p/w500/vGW4S5CBTiIdkFE0nX6wljMDLjo.jpg
The Boy in the Plastic Bubble,1976,5.7,2.1321,"['TV Movie', 'Drama']",https://image.tmdb.org/t/p/w500/qZHhtOaXj3GhmivPhsmCnLkitpY.jpg
Up!,1976,5.626,1.9132,['Comedy'],https://image.tmdb.org/t/p/w500/kU6wvyu8yxIf7IynQmn8P0Gi6fN.jpg
Adventure of Shaolin,1976,0.0,1.377,['Action'],https://image.tmdb.org/t/p/w500/A0cuPph7dVb0CURf3ur1zv9WqNb.jpg
The Summer I Turned 15,1976,5.6,1.5344,['Drama'],https://image.tmdb.org/t/p/w500/uqFTqKoh2lMDChPKcHwXaKVYJUS.jpg
Freaky Friday,1976,6.1,1.694,"['Fantasy', 'Comedy', 'Family']",https://image.tmdb.org/t/p/w500/8kHZmN4Ao70LTgaiUti23Zl7fFq.jpg
Nosotros que fuimos tan felices,1976,7.5,1.6903,['Comedy'],https://image.tmdb.org/t/p/w500/ku7jVo4Gj5wRW50FtcmGLvCEifh.jpg
A Star Is Born,1976,6.0,1.5202,"['Drama', 'Music', 'Romance']",https://image.tmdb.org/t/p/w500/3Hr63lBDhvYGpSd8HxDpWvowZpY.jpg
Black Emanuelle 2,1976,4.5,1.3389,"['Drama', 'Romance', 'Horror']",https://image.tmdb.org/t/p/w500/jCjTUYWG62CFXOiPta48hGCVXhl.jpg
"Next Stop, Greenwich Village",1976,6.4,2.3977,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/qYMvsrCG6qjIoJYPIdgeceDlhDR.jpg
Cloistered Nun: Runa's Confession,1976,4.25,1.5079,"['Drama', 'Romance', 'Horror']",https://image.tmdb.org/t/p/w500/lxj7zdLH3Z5mFohmBLJ9NbLNgP8.jpg
Mansion of the Doomed,1976,6.2,2.0107,['Horror'],https://image.tmdb.org/t/p/w500/9AvD9lfGytbndj1OpgDICfvHZ6K.jpg
Voyage of the Damned,1976,5.9,2.5993,"['Drama', 'War']",https://image.tmdb.org/t/p/w500/zXIAI4nLLHyFzLJz3fTmtd4yErF.jpg
Vigilante Force,1976,4.9,1.9128,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/asZOTU3t45bCGmtT0p0FEI6d72J.jpg
The Devil's Men,1976,4.1,1.8344,['Horror'],https://image.tmdb.org/t/p/w500/4FOaTeld70YIwcg1N1FE7z2zuTN.jpg
Island of Death,1976,4.8,1.5159,"['Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/vWfz11ffaHL2kMja0iwz8skFsIP.jpg
Futureworld,1976,5.895,1.5058,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",https://image.tmdb.org/t/p/w500/sH5b8w52rEt8iqc1ibt1SwU5P.jpg
Himitsu Sentai Gorenger: The Bomb Hurricane!,1976,8.6,2.078,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",https://image.tmdb.org/t/p/w500/vLTZ68UexIOoEQRkXLZH9AZprRQ.jpg
The Shaggy D.A.,1976,5.8,2.4289,"['Comedy', 'Family', 'Fantasy']",https://image.tmdb.org/t/p/w500/cSVu5gGSelx2QOykeEG5lEuzD1L.jpg
Won Ton Ton: The Dog Who Saved Hollywood,1976,4.1,2.2729,['Comedy'],https://image.tmdb.org/t/p/w500/strFtcaoCxIharHTQ4xaX1jDVsj.jpg
The Slave Wife,1976,5.8,2.1118,"['Thriller', 'Horror']",https://image.tmdb.org/t/p/w500/4aZdoxUKMNqApJUad0Atq3tZGRp.jpg
Allegro non troppo,1976,7.146,1.5388,"['Fantasy', 'Animation', 'Drama', 'Comedy', 'Music']",https://image.tmdb.org/t/p/w500/xRAnD7yd6Qx8NYXfoW5GN6K5jiC.jpg
Sherlock Holmes in New York,1976,5.8,1.7808,"['Thriller', 'TV Movie']",https://image.tmdb.org/t/p/w500/bPnlPEt9A4BIpmUWrN7b6cKSvpy.jpg
Spermula,1976,4.2,1.5691,"['Horror', 'Science Fiction']",https://image.tmdb.org/t/p/w500/i6Ukxf2KsDM2mkpp1kyTPwfXAgV.jpg
UFO Robot Grendizer vs. Great Mazinger,1976,5.8,2.0738,"['Animation', 'Action', 'Adventure', 'Science Fiction']",https://image.tmdb.org/t/p/w500/gmFzkzaD4PG0MbP45KdopYMnzff.jpg
Silver Streak,1976,6.731,1.5687,"['Comedy', 'Crime', 'Romance', 'Thriller', 'Action']",https://image.tmdb.org/t/p/w500/fNOh3ljmTonQ9kuICJhp02bXGDg.jpg
Emanuelle in Bangkok,1976,4.5,1.5898,"['Drama', 'Romance', 'Adventure']",https://image.tmdb.org/t/p/w500/p7UqSI8gzRyX2nZ096Y9kidlKQD.jpg
Maîtresse,1976,5.734,2.0667,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/4F9aPUvaWgU1ifvuHlaQgN6Ohnv.jpg
Smash-Up on Interstate 5,1976,5.4,1.6164,"['Drama', 'TV Movie', 'Thriller']",https://image.tmdb.org/t/p/w500/b64XmN9hOLy3lvFAc85f94uoIYm.jpg
The Dance of the Damned Women,1976,7.1,1.3821,"['TV Movie', 'Music']",https://image.tmdb.org/t/p/w500/1BWOMnoqyL7XTBno7n0EHyRRDCN.jpg
Confessions of a Lady Cop,1976,6.0,1.3918,['Comedy'],https://image.tmdb.org/t/p/w500/u0jm8icvIu9FrMbWsFY6B0bKt4W.jpg
The Doctor...the Schoolgirl,1976,4.7,1.5232,['Comedy'],https://image.tmdb.org/t/p/w500/lidDQqkfD0WVEbhsVMGdLy2bJGC.jpg
James Dean,1976,4.7,1.9976,"['Drama', 'TV Movie']",https://image.tmdb.org/t/p/w500/s6KgWaoqQvRMjDQWgFzmSHoqBE0.jpg
The Bingo Long Traveling All-Stars & Motor Kings,1976,6.1,1.9381,['Comedy'],https://image.tmdb.org/t/p/w500/7kvjllELG8AGLifc433GhLzShj0.jpg
Grey Gardens,1976,7.284,1.3276,['Documentary'],https://image.tmdb.org/t/p/w500/qFPj6Eh3ijA4ISRujHu4GKKeAWT.jpg
The House by the Lake,1976,5.951,1.6712,"['Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/64WSTKOOknDQCd6slTwBqbN6UUD.jpg
Mad Dog Morgan,1976,6.0,1.6085,"['Action', 'Crime', 'Drama', 'Western']",https://image.tmdb.org/t/p/w500/e9Lh2B0WfGVdAD55MYUlHGdlnDU.jpg
The Story of a Hare Boy,1976,0.0,1.2326,"['Animation', 'Family']",https://image.tmdb.org/t/p/w500/dPFpncmA9qcMmM0tRvcD9DFuvU1.jpg
Bruce Lee Fights Back from the Grave,1976,4.1,1.344,"['Action', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/5wLCC4wM94oLaThz0na1PzcDUiV.jpg
Gator,1976,5.25,1.8479,"['Drama', 'Crime', 'Action']",https://image.tmdb.org/t/p/w500/n7mBSRhiH3qPHNgXqTc2evCx186.jpg
Afonya,1976,7.9,1.3701,"['Drama', 'Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/rU76EYqDaMQbtlUWPcKOvJx7o8X.jpg
The People Who Own the Dark,1976,5.0,1.4627,"['Horror', 'Science Fiction']",https://image.tmdb.org/t/p/w500/ozplw0BJabrcnIuTb2G6srNOU6O.jpg
The Smurfs and the Magic Flute,1976,6.5,1.5379,['Animation'],https://image.tmdb.org/t/p/w500/2sqC2Xz7AKy54VpbWTY5QJaBhxh.jpg
"Alice, Sweet Alice",1976,6.438,1.4829,"['Horror', 'Mystery', 'Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/izawwwy80RH7U7YKkdV1OpdPohZ.jpg
Lady Moonflower,1976,4.6,1.2344,"['Drama', 'Horror']",https://image.tmdb.org/t/p/w500/rPH1bn9KXYrwsIb9LSDDlTfNv4G.jpg
Joys,1976,4.0,2.1809,"['Comedy', 'TV Movie']",https://image.tmdb.org/t/p/w500/mZiQiIQnHViICLOwuWfcwx8jwUI.jpg
The Clown Murders,1976,3.0,1.5345,"['Drama', 'Mystery', 'Thriller', 'Horror']",https://image.tmdb.org/t/p/w500/TlxIKwiWxOPzFAtj4A22ag0Vpl.jpg
Squirm,1976,4.9,1.7095,['Horror'],https://image.tmdb.org/t/p/w500/uWCwcZYp5znp6xUKzkh3oyB4Ys2.jpg
Sky Riders,1976,6.0,1.6851,"['Action', 'Adventure']",https://image.tmdb.org/t/p/w500/yEzWDNm8IkyJvCiaAQBxYhGzk9F.jpg
Dog Lay Afternoon,1976,4.5,1.6054,"['Drama', 'Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/cOtgea9A4ivV9OzdXsjEwmxLljR.jpg
Che dottoressa ragazzi!,1976,5.125,1.457,['Comedy'],https://image.tmdb.org/t/p/w500/dVyMV8L9bHPLSbTXMArDZAu4xf9.jpg
Never Never Forget Me,1976,6.0,1.3181,['Drama'],https://image.tmdb.org/t/p/w500/4ywHAlHz1IuSh2uIVnVfgEDZ57e.jpg
Enemy,1976,8.0,1.4965,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/2JkrHVV9yL9I3hBsV79Ip4B9jDK.jpg
The Inheritance,1976,6.6,1.3308,['Drama'],https://image.tmdb.org/t/p/w500/xSOOxYtUk1wLNYlaliSsa3vYngz.jpg
Hollywood Boulevard,1976,5.7,1.7213,"['Comedy', 'Thriller']",https://image.tmdb.org/t/p/w500/fPvzlPpaXcnj8QmQjqevyxZNcVi.jpg
Mr. Robinson,1976,6.1,1.5443,"['Adventure', 'Comedy']",https://image.tmdb.org/t/p/w500/m5IvF1HC3LzuKCwTL1u2LFi9GPl.jpg
The Inugami Family,1976,6.9,1.488,"['Horror', 'Mystery']",https://image.tmdb.org/t/p/w500/3fOJiviXPrkqlmrvJ5jUhnwolhg.jpg
At the Earth's Core,1976,5.1,1.5762,"['Adventure', 'Fantasy', 'Science Fiction']",https://image.tmdb.org/t/p/w500/w7Ms3PybhRw9KnznnJ7x97Mk00z.jpg
Two-Minute Warning,1976,6.2,2.1051,"['Action', 'Thriller']",https://image.tmdb.org/t/p/w500/bPa1OZLOAOA60kZe4mWpLV7Ru14.jpg
The Killer Meteors,1976,4.724,1.4512,"['Action', 'Thriller']",https://image.tmdb.org/t/p/w500/n4YPTn7rg4wyAuAOglkBgJAmJA1.jpg
Helter Skelter,1976,6.8,1.8942,"['Crime', 'Drama', 'Thriller', 'TV Movie', 'Horror']",https://image.tmdb.org/t/p/w500/t2GMGZFT6AKEocASzRRe2yoOkuK.jpg
Jackson County Jail,1976,5.561,1.8267,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/6oFezms8XgNvVdAWEB3abBpu6TP.jpg
The Margin,1976,6.0,1.2655,['Drama'],https://image.tmdb.org/t/p/w500/lglqEFrAYHcAi8s6FeNtRru8P5O.jpg
Across the Great Divide,1976,5.8,1.3313,"['Action', 'Drama', 'Family']",https://image.tmdb.org/t/p/w500/meGHVaLLtGRy1WFrlu0XpufwI9u.jpg
"Private Vices, Public Virtues",1976,5.3,1.7753,"['Drama', 'War']",https://image.tmdb.org/t/p/w500/oINl4VTQiNlf8ZZqaVl3BUmc1MJ.jpg
Assault! Jack the Ripper,1976,6.3,1.5126,"['Horror', 'Drama', 'Crime']",https://image.tmdb.org/t/p/w500/wcQTBOmfPihlhs06aboO8S8RfiR.jpg
The Ritz,1976,6.1,1.7082,"['Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/h5z2AvjDFVMJmGN2EE4vS7tSw1C.jpg
Montana Trap,1976,5.0,1.2394,['Western'],https://image.tmdb.org/t/p/w500/5R5nwsG4WXjPSr4jEpdfTsgQNff.jpg
Frosty's Winter Wonderland,1976,6.669,1.4063,"['Animation', 'Family', 'TV Movie']",https://image.tmdb.org/t/p/w500/o915rkZ0wwQjrk0UAEQkEkmt1E1.jpg
Dragon Princess,1976,5.8,1.5844,['Action'],https://image.tmdb.org/t/p/w500/tWoZyNBdOrbY1dOzSxkhIC4ghkd.jpg
Sparkle,1976,7.6,1.7499,"['Drama', 'Music']",https://image.tmdb.org/t/p/w500/rwXTLhIqjwRE073HJr94G3V3w4D.jpg
The Last Woman,1976,6.1,1.2224,['Drama'],https://image.tmdb.org/t/p/w500/8zbLvPNwA2raK09aqFTYHab3vV9.jpg
Black Magic 2,1976,5.0,1.3277,['Horror'],https://image.tmdb.org/t/p/w500/v7XyDfQ66qV0eMdRkfm11fq1LaV.jpg
Challenge of the Masters,1976,6.1,1.754,"['Action', 'Drama']",https://image.tmdb.org/t/p/w500/kOxulemuYAI3a59OqCT1PtIdUUx.jpg
Creature from Black Lake,1976,5.1,1.3719,"['Mystery', 'Horror', 'Drama']",https://image.tmdb.org/t/p/w500/rXYmNFbJyA1Jcr3x54hCNuOWnk4.jpg
Nidhiram Sardar,1976,0.0,0.7688,"['Thriller', 'Comedy', 'Crime', 'Action']",https://image.tmdb.org/t/p/w500/3KgULRUuhBfjqLMqOrQ2XOgNMi9.jpg
The Passover Plot,1976,3.8,1.6026,['Drama'],https://image.tmdb.org/t/p/w500/iT7CdYetTJB0qIyJXMkenzPbZQe.jpg
The Amorous Adventures of Don Quixote and Sancho Panza,1976,5.8,1.5544,"['Music', 'Comedy']",https://image.tmdb.org/t/p/w500/drGIhm12GOrNe5oJEwwKt2uKdgO.jpg
The Story of David,1976,4.0,1.5424,"['History', 'Drama', 'TV Movie']",https://image.tmdb.org/t/p/w500/skCtc502DewsEga6x4YsZd5zw8S.jpg
The Ups and Downs of a Handyman,1976,4.1,1.401,['Comedy'],https://image.tmdb.org/t/p/w500/icVWOs5qlzTiTmVqlZIBObRhiOO.jpg
The Shootist,1976,7.056,1.2984,['Western'],https://image.tmdb.org/t/p/w500/gb1oj3xUJUeH9oyZNH6WKCo9lM.jpg
