title,release_year,rating,popularity,genres,poster_url
Nancy Goes to Rio,1950,5.7,0.9007,"['Music', 'Comedy']",https://image.tmdb.org/t/p/w500/4JEm4U5wOItbObMc3EyDmI0SdAm.jpg
Captain China,1950,5.0,0.8128,"['Action', 'Adventure', 'Romance']",https://image.tmdb.org/t/p/w500/bGvOEh7uip21Tna5wvpsDj1iTIz.jpg
The Woman in Question,1950,6.237,0.8395,"['Mystery', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/5Z7N3LMvSB4WOX4iFGUoHnN3BOp.jpg
So You Think You're Not Guilty,1950,5.7,0.9237,['Comedy'],
Triple Trouble,1950,6.2,0.8057,['Comedy'],https://image.tmdb.org/t/p/w500/xNXD553ip3yxdLOiLKWiAJMFEGI.jpg
Trial Without Jury,1950,0.0,0.8229,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/pcGSzKrfwvSi72714k0x8aARE19.jpg
"So Young, So Bad",1950,5.4,0.8971,['Drama'],https://image.tmdb.org/t/p/w500/4qcuEXe0wA8m4vCVtaVym3b315g.jpg
The Showdown,1950,5.2,0.9337,"['Mystery', 'Western']",https://image.tmdb.org/t/p/w500/wmt47YFJNemw9XeiCMTeEiYnFNs.jpg
The Vanishing Westerner,1950,2.0,0.686,['Western'],https://image.tmdb.org/t/p/w500/4vxdTEv4DtQF1bHdGbVOZ98pzqD.jpg
Barricade,1950,6.3,0.7753,['Western'],https://image.tmdb.org/t/p/w500/7DLcuz9FX5e8TLU8eCZiuUp20BC.jpg
One Way Street,1950,5.173,0.7998,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/kn6l5fBct9hK3WWX5POyPRMrAJt.jpg
Two Weeks with Love,1950,5.9,0.8391,"['Comedy', 'Music', 'Romance']",https://image.tmdb.org/t/p/w500/qgyK616Z93Z0536iZhwLZbnuEG2.jpg
Saddle Tramp,1950,6.3,0.8478,['Western'],https://image.tmdb.org/t/p/w500/eQVbkLOaNCmPptiOIbQY6BPK11r.jpg
Radar Secret Service,1950,3.0,0.6547,"['Romance', 'Action', 'Adventure', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/8XSPWP8VaCVCxGliMZTBRzkcPQU.jpg
The Black Rose,1950,6.5,0.9247,"['War', 'Adventure', 'History']",https://image.tmdb.org/t/p/w500/g8038EuXcIIT10TCj6H3iDSf6xJ.jpg
To Please a Lady,1950,6.3,0.7938,"['Action', 'Romance']",https://image.tmdb.org/t/p/w500/aZ9uaQO3OVcFeLZ9n2pvKPU7MHX.jpg
The Chump Champ,1950,7.0,0.8687,"['Animation', 'Comedy']",https://image.tmdb.org/t/p/w500/pMKDawV7Uzpb1WpElog4qU2vObh.jpg
Cage of Gold,1950,6.6,0.5558,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/xhNLcPJOa2ck4jZ6Kse77WRqGOD.jpg
Short Grass,1950,6.0,0.7874,['Western'],https://image.tmdb.org/t/p/w500/pxVVPc7UlmgLNGR2lXGxztUZAOH.jpg
Black Hand,1950,6.1,0.8777,"['Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/6WfHXzS2CpXT3DRAwEkDnw7aJIj.jpg
Experiment Alcatraz,1950,6.5,0.7851,['Crime'],https://image.tmdb.org/t/p/w500/8Q0SXpSLjAAdHWHBnHhJDs1wIcC.jpg
The Milkman,1950,8.0,0.8631,['Comedy'],https://image.tmdb.org/t/p/w500/xqdZp45J1qGbPynx7UAPITfU0OE.jpg
Tormento,1950,6.5,0.8065,['Drama'],https://image.tmdb.org/t/p/w500/df8JhZDKqkTsDAjbIYgsRH1BJvO.jpg
"Davy Crockett, Indian Scout",1950,4.9,0.7653,"['Western', 'Action']",https://image.tmdb.org/t/p/w500/vglBTltK3f24FukWIMYDEkAPUPv.jpg
Flying Disc Man from Mars,1950,4.8,0.7943,"['Action', 'Science Fiction']",https://image.tmdb.org/t/p/w500/yqH1c20RdlGm9UbbKs6LW9WFahl.jpg
Harbor of Missing Men,1950,6.0,0.7231,"['Adventure', 'Crime']",https://image.tmdb.org/t/p/w500/hgDKzWiOImB4CMS6x1Ra8MgiS33.jpg
Hot Rod,1950,5.7,0.7099,"['Action', 'Drama']",https://image.tmdb.org/t/p/w500/ryBGZMyVR4fS5xEAWXtmMicRQqp.jpg
Joe Palooka in Humphrey Takes a Chance,1950,0.0,0.8295,"['Family', 'Comedy']",https://image.tmdb.org/t/p/w500/qYHxjpml21wOyFoxFvjK9D0EjTj.jpg
Alice in Wonderland,1951,7.2,9.7253,"['Animation', 'Family', 'Fantasy', 'Adventure']",https://image.tmdb.org/t/p/w500/20cvfwfaFqNbe9Fc3VEHJuPRxmn.jpg
The Strip,1951,5.7,6.3192,"['Crime', 'Drama', 'Music']",https://image.tmdb.org/t/p/w500/4HWJzoOHciLeRRgAeLRfadC6ycB.jpg
The Day the Earth Stood Still,1951,7.4,5.0153,"['Science Fiction', 'Thriller', 'Drama']",https://image.tmdb.org/t/p/w500/eslDNzf0LF1m9GsgUXlmyfTcC6Y.jpg
A Streetcar Named Desire,1951,7.614,5.3095,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/aicdlO5vt7z2ARm279eGzJeYCLQ.jpg
Father's Little Dividend,1951,6.4,3.6565,"['Romance', 'Comedy']",https://image.tmdb.org/t/p/w500/nqGO8WJwha5Shc4I640s5xBndOM.jpg
Strangers on a Train,1951,7.7,4.3122,"['Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/ihC083U7ef56Ui4x0P0dobojrZ1.jpg
The Enforcer,1951,7.129,3.2802,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/k7FAq6mmLfsC6htX6f5zKwbw8LF.jpg
People Will Talk,1951,7.2,3.2105,"['Comedy', 'Romance', 'Drama']",https://image.tmdb.org/t/p/w500/w7wdYUwie8kBsEojZCF5gbTfVii.jpg
An American in Paris,1951,7.015,3.4766,"['Music', 'Romance', 'Comedy']",https://image.tmdb.org/t/p/w500/lyDXkvG53ldz6Cf7dbjJl7TaoP5.jpg
New Mexico,1951,3.5,1.9788,['Western'],https://image.tmdb.org/t/p/w500/kMp2GdkxUZKFNlnlKyjsJK38UWo.jpg
My Outlaw Brother,1951,5.5,1.8553,"['Action', 'Romance', 'Western']",https://image.tmdb.org/t/p/w500/EsgOMnDwDqdBGgHoymYTxc6urG.jpg
Bride of the Gorilla,1951,4.8,2.0805,['Horror'],https://image.tmdb.org/t/p/w500/5sk3yl6zhpQptkqu0eqiqHSox7L.jpg
Quo Vadis,1951,7.1,3.0004,"['Drama', 'History', 'Romance']",https://image.tmdb.org/t/p/w500/dqF1dattMNiwGjPSphu2VSi558Q.jpg
Mr. Imperium,1951,5.3,1.8453,"['Music', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/jxA8pfxHiTFhV6JCctxtsUh7mZf.jpg
Bud Abbott and Lou Costello Meet the Invisible Man,1951,6.349,2.5469,"['Comedy', 'Crime', 'Horror', 'Science Fiction']",https://image.tmdb.org/t/p/w500/sGFnr4dCUm1Ro1bZHR5TXHOolXb.jpg
Awaara,1951,7.2,2.8268,"['Drama', 'Music', 'Romance']",https://image.tmdb.org/t/p/w500/njaaQO1JZRtypogw5IPLtTlOSLI.jpg
Drums in the Deep South,1951,5.4,1.4076,['Western'],https://image.tmdb.org/t/p/w500/5bTVhe2XopRyzpaVoOwNdG8Kd8j.jpg
Flying Leathernecks,1951,5.877,2.3438,"['War', 'Action', 'Drama']",https://image.tmdb.org/t/p/w500/xhT8QtoHibGosDVGBrRI9TxmPEe.jpg
The House on Telegraph Hill,1951,6.3,2.5106,"['Thriller', 'Drama', 'Mystery']",https://image.tmdb.org/t/p/w500/vjKabI7snDt6yym62ARh5MtBbw8.jpg
Go for Broke!,1951,5.688,2.2663,"['Action', 'Drama', 'War', 'History']",https://image.tmdb.org/t/p/w500/2XnwfYhgAnZzDPkA7ixdiSai81p.jpg
The Tall Target,1951,6.8,2.4467,"['Thriller', 'History', 'Mystery']",https://image.tmdb.org/t/p/w500/pqaEknZUGqwDydXeB92KN4OlwFd.jpg
Cause for Alarm!,1951,5.863,2.3254,"['Thriller', 'Drama', 'Crime']",https://image.tmdb.org/t/p/w500/6yCPB2jBvNEhG6qFej8ay3Xn5KU.jpg
The Desert Fox: The Story of Rommel,1951,6.7,2.2668,"['Action', 'Drama', 'History', 'War']",https://image.tmdb.org/t/p/w500/nqid63zCxtVLmferoP2GYGH6jhB.jpg
Show Boat,1951,6.1,2.0882,"['Music', 'Romance', 'Drama']",https://image.tmdb.org/t/p/w500/sk7s574pI9QAi6uVqbTg0bnLEUC.jpg
The Racket,1951,6.3,2.332,"['Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/nZI5BAErP5FU0G72DdZaVam8N8X.jpg
Sirocco,1951,5.8,2.3784,"['Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/9gsUSoeTlG1GfM7ckAxmHzkgi0n.jpg
Angels in the Outfield,1951,6.7,2.3103,"['Comedy', 'Drama', 'Family', 'Fantasy']",https://image.tmdb.org/t/p/w500/zYZtAQQQecxXcIlAFXQFObzyUTB.jpg
His Kind of Woman,1951,6.642,1.8483,"['Crime', 'Comedy', 'Thriller']",https://image.tmdb.org/t/p/w500/mB5vCfHE7ootyK96F3IVhLSaJzP.jpg
Scrooge,1951,7.429,2.1146,"['Fantasy', 'Drama']",https://image.tmdb.org/t/p/w500/iUUfQZr87dBQNdyGcmTflAnCPXz.jpg
Home Town Story,1951,4.6,2.1101,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/merGh0FLsk0XruiwFNmZAHVMJ8d.jpg
The Red Badge of Courage,1951,6.393,1.8064,['War'],https://image.tmdb.org/t/p/w500/b7Zll2a82pffazYQ0ssXhbDZQtd.jpg
The Man in the White Suit,1951,6.862,1.8484,"['Comedy', 'Science Fiction']",https://image.tmdb.org/t/p/w500/laTLoNZB7Ar3ZDoQmspBDVa5mbC.jpg
Vengeance Valley,1951,5.3,2.07,['Western'],https://image.tmdb.org/t/p/w500/yIiXDUWV2ka5116V4snpCBRsn0b.jpg
The Tales of Hoffmann,1951,7.1,2.2403,"['Music', 'Fantasy', 'Romance']",https://image.tmdb.org/t/p/w500/3rqMnYSLjFa9OYwoLhXLVacwhQ7.jpg
One Summer of Happiness,1951,6.519,1.892,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/Id1O68JhE2FtQQQqvJ2zX5niyF.jpg
The Groom Wore Spurs,1951,4.8,1.0668,['Comedy'],https://image.tmdb.org/t/p/w500/2x5DQspkalxq84AN9Wj7tynRuVn.jpg
Othello,1951,7.342,1.8466,['Drama'],https://image.tmdb.org/t/p/w500/UBPF9ii1ema6XFmMiZcekNTDbM.jpg
Operation Pacific,1951,6.019,1.9628,"['War', 'Drama', 'Action']",https://image.tmdb.org/t/p/w500/w76x8HiPPzpnHiaZI7j7rRIk08I.jpg
Superman and the Mole Men,1951,5.3,1.6692,"['Action', 'Adventure', 'Family', 'Fantasy', 'Romance', 'Science Fiction']",https://image.tmdb.org/t/p/w500/9vRltKcX4wK4ms0A6PbRz42EMdq.jpg
Wild Women,1951,3.0,2.6823,"['Adventure', 'Comedy']",https://image.tmdb.org/t/p/w500/1nmIs0QT8Pf91OCpbH0XCo6doLm.jpg
The People Against O'Hara,1951,5.7,1.6814,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/ljjHON28dyyV3BTQP7FMdwfumW7.jpg
Roadblock,1951,5.8,1.8473,['Crime'],https://image.tmdb.org/t/p/w500/fZ3yfxUEO7zrH0xpWMSOZ70n3yX.jpg
Five,1951,6.6,1.8787,"['Science Fiction', 'Drama']",https://image.tmdb.org/t/p/w500/awMJBJpywUl7u75rLGohrRZ41wl.jpg
Halls of Montezuma,1951,5.9,1.821,"['Adventure', 'Drama', 'Action', 'War']",https://image.tmdb.org/t/p/w500/nXAolbmS7iYXnyk1mgiqv73gjIw.jpg
No Highway in the Sky,1951,6.9,1.6453,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/9zmMPkuz7cZJkg6zk0hQlsv6Cy0.jpg
Payment on Demand,1951,6.2,1.6116,['Drama'],https://image.tmdb.org/t/p/w500/i735e0FTx0nZwrJB8dn0qCwkkUm.jpg
The Last Outpost,1951,5.5,1.4509,['Western'],https://image.tmdb.org/t/p/w500/qji5a2NbEdZagpCuFDa3IL65gWW.jpg
The Prince Who Was a Thief,1951,4.9,1.5039,"['Adventure', 'Romance']",https://image.tmdb.org/t/p/w500/mineOvyNItNwVeZZ0HsbEzNyoAd.jpg
Storm Warning,1951,6.5,1.8542,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/rLQFeibR5q1OKaBGdyYaCssJoWh.jpg
The Lavender Hill Mob,1951,7.2,1.6753,"['Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/k0MfdrAshO2247Z9xu1FyulK5i9.jpg
Let's Make It Legal,1951,6.3,1.6405,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/z440UCgYVwPv3QyIVp9cH44wpKF.jpg
The Stooge,1951,6.6,1.5594,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/wcvtSeGtNctQX5NhOMw8kfwHxgS.jpg
Royal Wedding,1951,6.464,1.4636,"['Music', 'Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/5hOyBgsmSApFl10ZfaYxUTQu5Ze.jpg
The Unknown Man,1951,4.8,1.5057,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/1TTSjgIbHRbKlUSCU7alcSaqqyD.jpg
The Steel Helmet,1951,7.0,1.3456,"['Action', 'Drama', 'War']",https://image.tmdb.org/t/p/w500/vaGLD07umhVJfma1lciYd4uIW4W.jpg
The Thing from Another World,1951,6.724,1.8817,"['Drama', 'Horror', 'Science Fiction']",https://image.tmdb.org/t/p/w500/rm2w8dEhOGDuckB6i0Spz9lTzpR.jpg
M,1951,6.293,1.4806,"['Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/jJWNGF5FxbKyk8EyH4Ad8FA0WK.jpg
Here Comes the Groom,1951,5.2,1.5186,"['Comedy', 'Music', 'Romance']",https://image.tmdb.org/t/p/w500/aUYArCEFcQOehraSYlyPm8CoyQ4.jpg
The Prowler,1951,6.822,1.4401,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/7i5jflxPAWYRz0cxgmabiCYfXDe.jpg
On the Riviera,1951,6.0,1.496,"['Comedy', 'Music', 'Romance']",https://image.tmdb.org/t/p/w500/pKOXKfX85YuvsMeYjqDwd2OJvJ4.jpg
Rhubarb,1951,5.5,1.4136,"['Comedy', 'Family']",https://image.tmdb.org/t/p/w500/qSJfqcmNdjTbpJTpqVTBnZUbmlj.jpg
French Follies,1951,3.0,0.9356,[],https://image.tmdb.org/t/p/w500/3BepAosp6tNfIoaXmuV8JjXLh6q.jpg
Summer Interlude,1951,7.418,1.6704,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/3Yl2nPAzBcygds63L6yf4g7I2k8.jpg
Lady Godiva Rides Again,1951,5.8,1.4483,['Comedy'],https://image.tmdb.org/t/p/w500/BiDgFuVaVNh4nwna1sRtH7JTf2.jpg
Rawhide,1951,6.7,1.3987,['Western'],https://image.tmdb.org/t/p/w500/5LoxiswQPlhg5PfAjMSNqn1N0TV.jpg
On Dangerous Ground,1951,6.6,1.3633,"['Drama', 'Crime']",https://image.tmdb.org/t/p/w500/dJiSzEf5uGV0l9bQbaCyk7ob2YP.jpg
Early Summer,1951,7.852,1.459,['Drama'],https://image.tmdb.org/t/p/w500/qVJsIMOYT7pNEldMttuATep6mtB.jpg
Along the Great Divide,1951,7.35,1.6646,['Western'],https://image.tmdb.org/t/p/w500/kj7QlTu82y8zj9IXBq1c943iAFm.jpg
Ace in the Hole,1951,7.857,1.6563,['Drama'],https://image.tmdb.org/t/p/w500/gPVPzHEsJBX02HtBtIQgYnfeqNQ.jpg
Fourteen Hours,1951,7.2,1.7649,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/kS1Rhn5YfNDS2gT0UNRCPPYVV8J.jpg
Distant Drums,1951,6.2,1.658,"['Western', 'Adventure', 'War']",https://image.tmdb.org/t/p/w500/i47dolQL1igTPUQ7jvCzyiBENDQ.jpg
The Frogmen,1951,5.9,1.3857,"['Action', 'Adventure', 'Drama', 'War']",https://image.tmdb.org/t/p/w500/nFdHsoCgCr1bhDWtRokdkZhp3af.jpg
Another Man's Poison,1951,6.6,1.5307,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/c1l9H43tauTdy4PZaekywdLYY5x.jpg
Detective Story,1951,7.0,1.496,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/uXfkupU1a0gePncfdEV7STgsYtU.jpg
Lost Continent,1951,3.4,1.5437,"['Science Fiction', 'Adventure']",https://image.tmdb.org/t/p/w500/sXI8wCc5osqLWtfKsWuqztNPhpL.jpg
Behave Yourself!,1951,6.1,1.4154,"['Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/fgoySNLE6bHovezVA8NhBycPAlf.jpg
Bedtime for Bonzo,1951,6.0,1.3403,"['Comedy', 'Family', 'Romance']",https://image.tmdb.org/t/p/w500/6fyCX61AY0MsNwMZ0dz5IOquvcK.jpg
As Young as You Feel,1951,6.8,1.3738,['Comedy'],https://image.tmdb.org/t/p/w500/2XuI2PYIt3bUBVeiSwrGsIOBclU.jpg
I'll See You in My Dreams,1951,4.7,1.3894,"['Comedy', 'Drama', 'Music']",https://image.tmdb.org/t/p/w500/l7qBmXPwXUZRa17RI2M3MLbTnTV.jpg
Comin' Round the Mountain,1951,6.0,1.3784,"['Comedy', 'Music']",https://image.tmdb.org/t/p/w500/39ygFpsgCrT9i2o2Kf4M0BxvgLU.jpg
The Mating Season,1951,6.5,1.6442,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/sQ54MP0RvqS9VTY18W2121LrNmu.jpg
Callaway Went Thataway,1951,5.1,1.633,"['Comedy', 'Western']",https://image.tmdb.org/t/p/w500/vN4lTTGrW0xkrlKXoySra0Q6o64.jpg
Utopia,1951,5.6,1.6137,['Comedy'],https://image.tmdb.org/t/p/w500/86XVqC144ERq5AVxmSmYhF9bmRw.jpg
Bannerline,1951,6.0,1.6019,['Drama'],https://image.tmdb.org/t/p/w500/pEpTdtRjWBxpMxxGGz5srTSPtKN.jpg
The Man with a Cloak,1951,6.9,1.5782,"['Crime', 'Drama', 'Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/xZbpS0m9G2F3DR2y2RGwTgSVNcX.jpg
Miracle in Milan,1951,7.314,1.5774,"['Comedy', 'Fantasy', 'Drama']",https://image.tmdb.org/t/p/w500/zMEYCBO2OBHR09aW9IwjOR3R3A5.jpg
The Idiot,1951,7.0,1.2518,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/4a6zhVb9a9KEnxNevKrJLfuGhm4.jpg
Fixed Bayonets!,1951,6.5,1.5554,"['War', 'Drama', 'Action']",https://image.tmdb.org/t/p/w500/hw5blc9tACbkxKGhR20lxULuipV.jpg
The Fat Man,1951,5.588,1.5538,"['Crime', 'Drama', 'Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/vKF4aBouNHQAzUaeV7adMW7AH9o.jpg
Lightning Strikes Twice,1951,5.7,1.5438,"['Thriller', 'Mystery', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/cS5T7GRkG2lD2BsImG7SPNNXv8L.jpg
Flight to Mars,1951,5.3,1.5436,"['Science Fiction', 'Thriller']",https://image.tmdb.org/t/p/w500/frpl5j2OLXoQKGGky5Z8O5H1VqW.jpg
Warpath,1951,5.8,1.2388,['Western'],https://image.tmdb.org/t/p/w500/a5FTEEILozSP1v7W65hWButBHhe.jpg
David and Bathsheba,1951,5.664,1.5085,"['Drama', 'Romance', 'History']",https://image.tmdb.org/t/p/w500/gOYwjVzXami9Nko7pfw7qyt3odu.jpg
Hollywood Story,1951,6.6,1.5061,"['Mystery', 'Thriller']",https://image.tmdb.org/t/p/w500/wpV1Cphki6opdO2Frfs19zrl66s.jpg
Inside Straight,1951,4.2,1.494,"['Drama', 'Western']",https://image.tmdb.org/t/p/w500/tDpHHFCiYKVtSgQa2iiobWmAiiF.jpg
Tomahawk,1951,6.6,1.4924,['Western'],https://image.tmdb.org/t/p/w500/jnGomJATrts0A4TKhBEZqyqlIzR.jpg
The Model and the Marriage Broker,1951,6.4,1.1664,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/bL00Xs7GYV1ofGJk4YPWqusNWMz.jpg
The Basketball Fix,1951,5.7,1.4817,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/kjXVJJVlh2USwoNvhoBvFLw7zOQ.jpg
Francis Goes to the Races,1951,6.5,1.4674,"['Comedy', 'Family', 'Fantasy']",https://image.tmdb.org/t/p/w500/8qD9qB53N1grWbhCVBvUxrWfwVn.jpg
The Mob,1951,6.6,1.4182,"['Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/vDzTY3WAFXE1Bb94PGERVbT52uq.jpg
The Sea Hornet,1951,5.0,1.1663,"['Mystery', 'Adventure', 'Crime']",https://image.tmdb.org/t/p/w500/od8WZZtTCmWW1R26s1NM8qVMYcW.jpg
The Man from Planet X,1951,5.8,1.4605,"['Science Fiction', 'Thriller', 'Horror']",https://image.tmdb.org/t/p/w500/bA8TbHq96DaWxml0j3OneCBjrJG.jpg
Queen for a Day,1951,6.0,1.1257,['Drama'],https://image.tmdb.org/t/p/w500/4m4enGKCbwBCVEE4aOJjTwG9nku.jpg
The Blue Veil,1951,6.6,1.2225,['Drama'],https://image.tmdb.org/t/p/w500/fY8BPAEkvr4VpknNRcxW2Mk1oGS.jpg
A Place in the Sun,1951,7.287,1.2906,"['Drama', 'Romance', 'Crime']",https://image.tmdb.org/t/p/w500/3tKYbChwIRYCwFrMUDBkbZyDIoN.jpg
You're in the Navy Now,1951,4.4,1.1671,"['Comedy', 'War']",https://image.tmdb.org/t/p/w500/jtOFdhGWSRjjheulHoMTurCkqTU.jpg
The Painted Hills,1951,4.1,3.4636,"['Action', 'Adventure', 'Drama', 'Family']",https://image.tmdb.org/t/p/w500/4Xvm83XJiACBeVj3quKLhu1VSIH.jpg
Criminal Lawyer,1951,6.7,1.0969,['Crime'],https://image.tmdb.org/t/p/w500/3dTR01n55oy6KmtsvPOCmmSlDuu.jpg
Man in the Saddle,1951,6.5,1.1739,['Western'],https://image.tmdb.org/t/p/w500/pSswVK4dONQ9UU01yaw7HiYQUS8.jpg
Best of the Badmen,1951,6.5,1.051,['Western'],https://image.tmdb.org/t/p/w500/cF7CU6gVBZBs8ezc8Ky9b5L8Fe1.jpg
My Forbidden Past,1951,5.7,1.0486,['Drama'],https://image.tmdb.org/t/p/w500/jUmuhlOf4KoI87czkVwo0z51vyK.jpg
Fighting Coast Guard,1951,6.5,1.0932,"['War', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/uZkSDDsk5k8Ybm02117YJiMjSIo.jpg
Baazi,1951,5.8,1.2471,"['Crime', 'Drama', 'Music', 'Romance']",https://image.tmdb.org/t/p/w500/nCQS2gnCad6jckWXHoYsLk6ElDz.jpg
Inside the Walls of Folsom Prison,1951,6.4,1.114,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/q9FQyJQ1t67Dk8Png2pa9ntmfQk.jpg
Red Mountain,1951,6.444,1.0939,['Western'],https://image.tmdb.org/t/p/w500/gYdEVik2vDSIp4QsnQen2yo9vVk.jpg
Submarine Command,1951,5.6,1.1235,"['War', 'Drama']",https://image.tmdb.org/t/p/w500/X1SkdILiz4r3rsn80bSEkdDCYO.jpg
According to Mrs. Hoyle,1951,5.0,1.0038,"['Comedy', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/3EXlwLadfXEwZzcZAdrzRnHQ2Xn.jpg
Thunder in God's Country,1951,0.0,1.0347,['Western'],https://image.tmdb.org/t/p/w500/8UCZbrnvNoYUvfwgwAbedMm9FPQ.jpg
No Questions Asked,1951,6.0,1.0232,['Drama'],https://image.tmdb.org/t/p/w500/hVGkYk7d7mJKFLATjJyJfCnE7jz.jpg
Anne of the Indies,1951,6.405,1.0511,"['Adventure', 'Drama']",https://image.tmdb.org/t/p/w500/qqqsaRNgEKfbmyPpCSwIYgcialS.jpg
The Sword of Monte Cristo,1951,4.0,2.7571,"['Action', 'Adventure']",https://image.tmdb.org/t/p/w500/uzmmeoEj72pm9VkHWg1RSJil8N4.jpg
That's My Boy,1951,5.8,1.1565,['Comedy'],https://image.tmdb.org/t/p/w500/pd0q88EMkUMRYubH9adwyzr3DnY.jpg
The Lemon Drop Kid,1951,6.6,1.084,"['Comedy', 'Music', 'Romance']",https://image.tmdb.org/t/p/w500/uG5m1LHHUWBvhpYvABQloUlPfkW.jpg
Death of a Salesman,1951,6.9,1.1245,['Drama'],https://image.tmdb.org/t/p/w500/xnyRkG1LMQX0NUpROq61GiKW7eJ.jpg
Three Guys Named Mike,1951,5.8,1.0813,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/g4ZTfjRnxmnxLo8Px2q2jVMBm58.jpg
Pandora and the Flying Dutchman,1951,6.6,1.0265,"['Romance', 'Drama', 'Fantasy']",https://image.tmdb.org/t/p/w500/pzxl2uQthMQcmJgOcJLTUzhJNcL.jpg
Laughter in Paradise,1951,6.5,1.2452,['Comedy'],https://image.tmdb.org/t/p/w500/9l8NmkbfL0lN0fC6ZqADGxHv1yo.jpg
It's a Big Country,1951,5.3,1.0393,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/3NCKpK9tCkFObDTI5aujq1PvxGq.jpg
The Company She Keeps,1951,5.9,1.1073,['Drama'],https://image.tmdb.org/t/p/w500/kVqrRJdOhWs5Q870R2kkFvMeMlm.jpg
Ten Tall Men,1951,6.406,0.9888,"['Action', 'Adventure', 'Comedy']",https://image.tmdb.org/t/p/w500/f6ZdVuBvdzR9fbK343uwPmocWtq.jpg
Gene Autry and the Mounties,1951,6.0,1.018,['Western'],https://image.tmdb.org/t/p/w500/9PBRbGQtN1mmPYaBym0VNnocVb4.jpg
The Well,1951,7.0,0.9028,['Drama'],https://image.tmdb.org/t/p/w500/spCIIPdOgW5NIMA4evLFBmw1prB.jpg
When Worlds Collide,1951,6.327,1.4286,['Science Fiction'],https://image.tmdb.org/t/p/w500/zVBEXGxtnD83t0PfKm9uZbnpDbA.jpg
The Strange Door,1951,6.2,1.1711,"['Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/x614dZFKVzuHMwFhUD2WN1vjf4F.jpg
Repast,1951,7.56,1.0997,['Drama'],https://image.tmdb.org/t/p/w500/cWK2cRiF2vW67XqWnGZ6GD8eTV.jpg
The Hoodlum,1951,6.2,1.0663,"['Drama', 'Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/vz1ey1oY7vYVlHSiY4XOyYGeDG1.jpg
Oh! Susanna,1951,5.0,1.0189,['Western'],https://image.tmdb.org/t/p/w500/zz4bfJZWaqxenzF63EttYt02weO.jpg
Only the Valiant,1951,6.3,1.0069,['Western'],https://image.tmdb.org/t/p/w500/7j2DB5PBuyxXMDKM8t5sia87wht.jpg
The Texas Rangers,1951,5.7,1.0391,['Western'],https://image.tmdb.org/t/p/w500/zQnLHFXtK431wDlVDtK8BMVLyNk.jpg
Pool of London,1951,6.485,0.8679,"['Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/7ayHSHo84IdTeLtCQop6F8yOald.jpg
Diary of a Country Priest,1951,7.55,1.0463,['Drama'],https://image.tmdb.org/t/p/w500/mft7ZJqHxUyFaLL3ZYXX1MN2Gro.jpg
